name,categories,city,state,address,postalCode,latitude,longitude
Jimmy Johns,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,Sandwiches,Catering,Sandwich Place,Restaurants,Sandwich Shops",Hanover Park,IL,7452 Barrington Rd,60133,42.006793,-88.145108
Wendys,"Restaurant,Burger Joint,Fast Food Restaurant,Restaurants",Decatur,IN,409 N 13th St,46733,40.832848,-84.938309
SUBWAY,"Restaurant,Fast Food Restaurant,wich Place,Sandwich Place and Restaurant,Sandwich Place,Restaurants",Canton,MI,7672 N Canton Center Rd,48187,42.331237,-83.429708
SONIC Drive In,"Carry-out food,Hot dog restaurants,American Restaurant,Hamburger restaurants,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Burger Joint,Hot Dog Stands and Restaurants,Fast Food Restaurant,Hamburgers and Hot Dogs",Killeen,TX,5303 John David Dr,76549,31.094037,-97.806439
Wendys,"Fast Food Restaurant,Burger Joint",Amsterdam,NY,101 Town Square Dr,12010,42.961373,-74.185666
SONIC Drive In,"Burger Joint,American Restaurants,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,American Restaurant,Fast Food Restaurant and American Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",Scottsboro,AL,824 S Broad St,35768,34.663748,-86.035629
Wendy's,"Hamburgers & Hot Dogs,Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Karaoke,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",Muscatine,IA,2519 Park Ave,52761,41.45179,-91.02921
Subway,"Restaurant,Russell Restaurants,Fast Food Restaurant,Sandwich Place",Russell,KS,1320 S Fossil St,67665,38.86683,-98.855136
McDonalds,"Restaurant,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Webberville,MI,805 Highview Dr,48892,42.662987,-84.197861
Great Wraps,"Restaurant,Sandwich Place Oyster Point City Center,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Newport News,VA,11850 Merchants Walk,23606,37.086867,-76.475443
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Yorktown,VA,2601 George Washington Mem Hwy,23693,37.119521,-76.459147
Subway,"Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Parkville,MD,8335 Harford Rd,21234,39.380087,-76.537117
Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,American restaurants,Fast Food Restaurants,Fast Food,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",Avon,IN,8080 E US Highway 36,46123,39.76359,-86.37963
McDonald's,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American Restaurant,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Karaoke,Hamburgers and Hot Dogs,Restaurants",Lafayette,IN,4200 South St,47905,40.418248,-86.8264
SUBWAY,"Restaurant,Fast Food Restaurant,Sandwich Place",Logansport,IN,3919 E Market St,46947,40.763136,-86.331776
Taco Bell,"Mexican Restaurant,Restaurant,Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Fast Food Restaurants,Restaurants",Tinley Park,IL,7224 191st St,60487,41.546035,-87.793463
KFC,"Carry-out food,Caterers,Fried Chicken Joint,American,Karaoke,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Gourmet shop restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",Clarksville,TN,2725 Fort Campbell Blvd,37042,36.624161,-87.431909
SUBWAY,"Restaurant,American,Fast Food Restaurant,Sandwich Place",Morrow,OH,164 E Pike St,45152,39.341671,-84.084074
Hardees,"Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Fast Food Restaurants,Restaurants",Saint Peters,MO,140 Salt Lick Rd,63376,38.7963,-90.666111
SUBWAY,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,American,Fast Food Restaurant,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",New London,OH,11 Akron St,44851,41.086222,-82.400959
Fatburger,"Hamburgers & Hot Dogs,Restaurant,American Restaurants,Burger Joint,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Clearwater,FL,2689 Gulf To Bay Blvd,33759,27.953815,-82.723679
Waffle House,"Breakfast Brunch and Lunch Restaurants,Restaurant,Breakfast Spot,Fast Food Restaurant,Diner,Diner, American Restaurant, and Breakfast Spot,Restaurants,Food & Dining",Greenville,AL,948 Fort Dale Rd,36037,31.849263,-86.64003
Subway,"Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Place and Fast Food Restaurant Lobdell-Woodale,Sandwich Shops",Baton Rouge,LA,7664 Airline Hwy,70814,30.472713,-91.110659
Dominos Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Sulphur Springs,TX,1328 S Broadway St,75482,33.1142,-95.596219
Taco Bell,"Mexican Restaurant,Restaurant,Fast Food Restaurant, Mexican Restaurant, and Burrito Place,Fast Food Restaurant,Fast Food Restaurant, Mexican Restaurant, and Burrito Place Fishhawk,Burrito Place",Lithia,FL,16581 Fishhawk Blvd,33547,27.858742,-82.203474
SUBWAY,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Akron,OH,1599 S Hawkins Ave,44320,41.065499,-81.568684
SONIC Drive In,"Burger Joint,American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurant,American Restaurant,Take Out Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",North Wilkesboro,NC,197 Sparta Rd,28659,36.196746,-81.1527
Dairy Queen,"Fast Food Restaurant,Ice Cream Shop",Orange,CA,1500 E Village Way Ste G82,92865,33.82612,-117.837793
Churchs Chicken,"Restaurant,Take Out,Chain Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food Restaurants,Chicken Restaurants,Restaurants,Chicken Take Out",Houston,TX,1533 N Wayside Dr,77020,29.776459,-95.291995
SUBWAY,"Restaurant,Fast Food Restaurant,wich Place,Sandwich Place",Sandusky,OH,5500 Milan Rd,44870,41.404541,-82.656408
Chipotle Mexican Grill,"Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Burrito Place,Gas and electric grills",Columbus,OH,1140 Polaris Pkwy,43240,40.143953,-82.989366
Popeyes,"Fried Chicken Joint,Fast Food Restaurant",Houston,TX,12550 Bellaire Blvd,77072,29.703806,-95.604211
Jimmy Johns,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,Home delivery beer and beverages,Restaurants,Delis And Delicatessens,Fast Food Restaurant,wich Place,Sandwiches,Catering,Sandwich Place,Sandwich Shops",Cuyahoga Falls,OH,677 Howe Ave,44221,41.120142,-81.475098
KFC,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",Kilgore,TX,1000 US Highway 259 N,75662,32.390466,-94.864761
SUBWAY,"Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Cottondale,FL,2670 Highway 231,32431,30.599395,-85.351133
Charleys Grilled Subs,"American Restaurants,Des Moines Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops,Food",Des Moines,IA,3800 Merle Hay Rd,50310,41.629403,-93.697867
Arbys,"Restaurant,Fast Food Restaurant,Fast Food,Food & Entertainment",Lansing,IL,17350 Torrence Ave,60438,41.579917,-87.559198
Subway,"Carry-out food,Restaurant,Delicatessens,Fast Food Restaurant,American restaurants,Fast Food,Sandwiches,Restaurants",Sayre,OK,11603 N 1900 Rd,73662,35.335585,-99.594553
McDonalds,"Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Restaurants",Chula Vista,CA,1150 Broadway,91911,32.606714,-117.08297
Jimmy Johns,"Fast Food Restaurant,wich Place,Sandwich Place",Franklin,MI,31255 Southfield Rd,48025,42.51894,-83.224097
Wendys,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Edgewood,MD,1950 Pulaski Hwy,21040,39.435858,-76.314162
Chipotle Mexican Grill,"Mexican Restaurant,Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Oceanside,CA,2611 Vista Way Ste A,92054,33.181893,-117.331652
House of Lee,"Asian Restaurants,Chinese Restaurant,Chinese Restaurants,Parkville Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Parkville,MD,7625 Harford Rd,21234,39.371597,-76.542521
SUBWAY,"Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Fast Food,Sandwich Place,Restaurants,Sandwich Shops",Northridge,CA,9301 Tampa Ave,91324,34.238502,-118.555059
Red Robin Gourmet Burgers and Brews,"Burger Joint,Fast Food Restaurant",San Jose,CA,2200 Eastridge Loop,95122,37.325628,-121.812564
Pizza Hut,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Pizza Place,Restaurants",Cape Coral,FL,2311 Santa Barbara Blvd Ste 110,33991,26.608829,-81.973583
Pizza Hut,"Pizza,Restaurant,Chicken Wings,Food Delivery,Fast Food Restaurants,Take Out Restaurants,Pizza Place,Family Style Restaurants,Catering,Restaurants",Akron,OH,1591 Copley Rd,44320,41.083341,-81.579521
Pizza Hut,"Pizza Restaurants,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Pizza Delivery,Pizza,Restaurant,Pizza Place,Catering,Family Restaurants",Clemson,SC,1073 Tiger Blvd,29631,34.691433,-82.835197
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Concord,NC,740 Cabarrus Ave W,28027,35.396604,-80.60835
Angelinas Pizza,"Pizza,Restaurant,Caterers,American restaurants,Take Out Restaurants,Fast Food Restaurants,Italian restaurants,Pizza Place,Catering,Restaurants",Olmsted Falls,OH,8155 Columbia Rd,44138,41.373504,-81.900901
Boston Market,"American Restaurant,Fast Food Restaurant",Pompano Beach,FL,2525 N University Dr,33065,26.261945,-80.249334
Dominos Pizza,"Pizza,Restaurant,Take Out,Pizza Restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Pizza Place,Food & Beverage Delivery Services,Chicken Restaurants,Restaurants",Chicago,IL,1453 E Hyde Park Blvd,60615,41.802217,-87.589721
Dominos Pizza,"Pizza,Restaurant,Pizza Place Kings Crossing,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Kingwood,TX,4319 Kingwood Dr,77339,30.050925,-95.186593
Dominos Pizza,"Carry-out food,Restaurant delivery service,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants,Pizza,Restaurant,Chicken,Pizza Place,Sandwiches",Walla Walla,WA,517 S 9th Ave,99362,46.05765,-118.345681
BaskinRobbins,"Ice Cream Parlors,Restaurant,Fast Food,Frozen Yogurt Shops,Ice Cream Shop",Bronx,NY,1040 Westchester Ave,10459,40.82435,-73.892
SUBWAY,"Take Out,Delicatessens,Fast Food Restaurant,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Littleton,CO,2229 W Wildcat Reserve Pkwy,80129,39.535843,-105.014959
Freddys Frozen Custard Steakburgers,"Burger Joint,Fast Food Restaurant,Ice Cream Shop",Katy,TX,24433 Katy Fwy Ste 100,77494,29.784469,-95.791143
McDonalds,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",Magnolia,TX,18630 FM 1488 Rd,77354,30.212747,-95.753694
Jack in the Box,"Burger Joint,Restaurant,Fast Food Restaurant",Spring,TX,19715 Holzwarth Rd,77388,30.053214,-95.433965
McDonalds,"Restaurant,Fast Food Restaurant,Fast Food",Huntington Beach,CA,18665 Beach Blvd,92648,33.691138,-117.989273
Hardees Red Burrito,"Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Karaoke,Fast food restaurants,Restaurants",Dundee,FL,28199 Hwy 27,33838,28.018259,-81.631772
KFC,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Catering,Restaurants",Toledo,OH,6790 W Central Ave,43617,41.675206,-83.706362
KFC,"Fried Chicken Joint,Fast Food Restaurant,Fried Chicken Joint and Fast Food Restaurant,Fried Chicken Joint and Fast Food Restaurant Franklinton",Columbus,OH,1556 W Broad St,43222,39.957485,-83.042103
Taco Bell,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",Bend,OR,1104 NE 3rd St,97701,44.061284,-121.302072
Subway,"Fast Food Restaurant,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Rochester,NY,2255 E Ridge Rd,14622,43.202949,-77.561238
McDonalds,"Fast Food Restaurant West Side,Restaurant,Fast Food Restaurant",San Antonio,TX,1846 S General McMullen Dr,78226,29.39755,-98.557592
Pizza Hut,"Pizza,Restaurant,Fast Food,Take Out Restaurants,Pizza Place,Restaurants",Englewood,CO,4100 S Broadway,80113,39.64202,-104.987333
Dairy Queen,"Ice Cream Parlors,Carry-out food,American restaurants,Ice Cream Store,Fast Food Restaurants,Restaurants,Ice Cream Shop,Dessert Shop,Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Ice Cream Shop, Fast Food Restaurant, and Dessert Shop,Dessert Restaurants,Food & Entertainment",Decatur,IL,4605 E Maryland St,62521,39.819596,-88.881159
KFC,"Carry-out food,International restaurants,Caterers,Fried Chicken Joint,American restaurants,Karaoke,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",Fort Lauderdale,FL,2491 N University Dr,33322,26.155428,-80.257705
SUBWAY,"Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Restaurant,Fast Food Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",Daytona Beach,FL,600 E International Speedway Blvd,32118,29.221246,-81.007681
White Castle,"Burger Joint,Fast Food Restaurant",Festus,MO,1000 Veterans Blvd.,63028,38.213106,-90.404111
Bojangles Famous Chicken n Biscuits,"Breakfast,Fried Chicken Joint,Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken Restaurants,Restaurants,Restaurant,Breakfast Spot,Restaurant, Fast Food Restaurant, and Fried Chicken Joint,Traditional American,Fast Food Restaurant,Family Style Dining,Chicken,Sandwich Shops",Jacksonville,NC,2149 Lejeune Blvd,28546,34.741191,-77.365087
McDonalds,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,American restaurants,Karaoke,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Daytona Beach,FL,151 Ridgewood Ave,32117,29.228303,-81.031528
SUBWAY,"Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Highlands,TX,103 S Main St,77562,29.816052,-95.056998
Dairy Queen,"Restaurant,Carry-out food,Dessert Shops,Fast Food Restaurant,Ice cream parlors,American restaurants,Ice Cream Store,Restaurants,Ice Cream Shop",Gastonia,NC,3128 Union Rd,28056,35.212087,-81.165155
Subway,"Carry-out food,Delicatessens,Fast Food Restaurant,wich Place,Fast Food Restaurants,Karaoke,Sandwiches,Sandwich Place,Restaurants",Fort Lauderdale,FL,819 SE 17th St,33316,26.100697,-80.134503
Panda North,"Asian Restaurants,Restaurant,Japanese Restaurants,Chinese Restaurants,Sushi Restaurant,Take Out Restaurants,Fast Food Restaurants,Sushi Bars,Restaurants",Traverse City,MI,2038 S Airport Rd W,49684,44.733924,-85.616942
McDonalds,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Pittsburgh,PA,7702 McKnight Rd,15237,40.546334,-80.0164
Waffle House,"Restaurant,Breakfast Spot,Fast Food Restaurant,Diner",Peachtree City,GA,"143 S.,Hwy 74",30269,33.395059,-84.588735
Dairy Queen,"Restaurant,Carry-out food,Fast Food Restaurant,Dessert Shops,Ice cream parlors,American restaurants,Ice Cream Store,Restaurants,Ice Cream Shop",Birmingham,AL,3134 Cahaba Heights Rd,35243,33.455456,-86.7355
Subway,"Event Planning,Caterers,Fast Food Restaurant,wich Place,Food & Entertainment,Sandwich Place",Prospect Heights,IL,1209 N Elmhurst Rd,60070,42.123537,-87.936546
McDonalds,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",Etters,PA,56 Robinhood Dr,17319,40.153783,-76.819666
Carls Jr Green Burrito,"Burger Joint,Burger Joint and Fast Food Restaurant North Redondo Beach,Fast Food Restaurant,Burger Joint and Fast Food Restaurant",Redondo Beach,CA,2100 Artesia Blvd,90278,33.872581,-118.374303
McDonalds,"Restaurant,Fast Food Restaurant",Tampa,FL,12205 W Linebaugh Ave,33626,28.056236,-82.626124
Panera Bread,"Breakfast,Cafe,Food Delivery,Bakery,Fast Food,Restaurants,Restaurant,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Place,Sandwich Shops",Winston-Salem,NC,100 Hanes Square Shop Cir,27103,36.066487,-80.318384
Dominos Pizza,"Pizza,Restaurant,Food Delivery,Pizza Place Greenway,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",Beaverton,OR,10081 SW Nimbus Ave,97008,45.447174,-122.791593
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Clayton,NC,805 Town Centre Blvd,27520,35.662564,-78.497338
SONIC Drive In,"Carry-out food,Hot dog restaurants,American Restaurant,Hamburger restaurants,American restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Soda Fountain Shops,Chicken Restaurants,Restaurants,Burger Joint,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,Fast Food Restaurant and American Restaurant,Chicken,Hamburgers and Hot Dogs,Hamburgers",Broken Arrow,OK,4700 W Houston St,74012,36.046825,-95.848352
